Time,CPU Usage (%),RAM Usage (%)
2022-12-06 14:10:26,3.564453125,30.4
2022-12-06 14:10:56,3.564453125,30.1
2022-12-06 14:11:26,3.564453125,30.1
2022-12-06 14:11:56,3.564453125,30.0
2022-12-06 14:12:26,3.41796875,30.2
2022-12-06 14:12:56,3.271484375,30.4
2022-12-06 14:13:26,3.271484375,30.3
2022-12-06 14:13:56,3.271484375,30.3
2022-12-06 14:14:26,3.125,30.6
2022-12-06 14:14:56,2.978515625,30.6
2022-12-06 14:15:26,2.83203125,30.3
2022-12-06 14:15:56,2.685546875,30.2
2022-12-06 14:16:26,2.81982421875,30.3
2022-12-06 14:16:56,2.9541015625,30.3
2022-12-06 14:17:26,2.9541015625,30.3
2022-12-06 14:17:56,2.8076171875,30.4
2022-12-06 14:18:26,2.6611328125,30.1
2022-12-06 14:18:56,2.5146484375,30.3
2022-12-06 14:19:26,2.64892578125,30.3
2022-12-06 14:19:56,2.50244140625,30.2
2022-12-06 14:20:27,2.35595703125,30.8
2022-12-06 14:20:57,2.5146484375,30.2
2022-12-06 14:21:27,2.3681640625,30.3
2022-12-06 14:21:57,2.5146484375,30.4
2022-12-06 14:22:27,2.3681640625,30.3
2022-12-06 14:22:57,2.24609375,30.3
2022-12-06 14:23:27,2.1728515625,30.3
2022-12-06 14:23:57,2.099609375,30.2
2022-12-06 14:24:27,2.1728515625,30.3
2022-12-06 14:24:57,2.099609375,30.2
2022-12-06 14:25:27,2.1728515625,30.2
2022-12-06 14:25:57,2.099609375,30.3
2022-12-06 14:26:27,2.0263671875,30.9
2022-12-06 14:26:57,2.33154296875,30.7
2022-12-06 14:27:27,2.6123046875,30.5
2022-12-06 14:27:57,2.4658203125,30.3
2022-12-06 14:28:27,2.3193359375,30.6
2022-12-06 14:28:57,2.35595703125,30.1
2022-12-06 14:29:27,2.23388671875,30.4
2022-12-06 14:29:57,2.16064453125,30.5
2022-12-06 14:30:27,2.08740234375,30.3
2022-12-06 14:30:57,2.01416015625,30.2
2022-12-06 14:31:27,2.2216796875,30.2
2022-12-06 14:31:57,2.1484375,30.3
2022-12-06 14:32:27,2.30712890625,30.7
2022-12-06 14:32:57,2.20947265625,30.6
2022-12-06 14:33:27,2.13623046875,30.5
2022-12-06 14:33:57,2.06298828125,30.4
2022-12-06 14:34:27,1.98974609375,30.3
2022-12-06 14:34:57,1.91650390625,30.4
2022-12-06 14:35:27,1.84326171875,30.4
2022-12-06 14:35:57,1.77001953125,30.1
2022-12-06 14:36:27,1.69677734375,30.1
2022-12-06 14:36:57,1.77001953125,30.4
2022-12-06 14:37:27,1.84326171875,30.4
2022-12-06 14:37:57,1.77001953125,30.3
2022-12-06 14:38:27,5.2490234375,30.8
2022-12-06 14:38:57,5.029296875,30.5
2022-12-06 14:39:27,4.8095703125,30.4
2022-12-06 14:39:57,4.58984375,30.4
2022-12-06 14:40:27,4.5654296875,30.4
2022-12-06 14:40:57,4.40673828125,30.1
2022-12-06 14:41:27,4.26025390625,30.5
2022-12-06 14:41:57,4.78515625,30.2
2022-12-06 14:42:27,4.5654296875,30.3
2022-12-06 14:42:57,4.638671875,30.1
2022-12-06 14:43:27,4.72412109375,30.3
2022-12-06 14:43:57,4.5166015625,30.2
2022-12-06 14:44:27,5.5419921875,30.7
2022-12-06 14:44:57,5.322265625,30.7
2022-12-06 14:45:27,5.1025390625,30.5
2022-12-06 14:45:57,5.029296875,30.3
2022-12-06 14:46:27,4.9560546875,30.3
2022-12-06 14:46:57,4.736328125,29.9
2022-12-06 14:47:28,4.79736328125,30.2
2022-12-06 14:47:58,4.57763671875,30.3
2022-12-06 14:48:28,4.65087890625,30.4
2022-12-06 14:48:58,4.4677734375,30.3
2022-12-06 14:49:28,4.60205078125,30.3
2022-12-06 14:49:58,4.43115234375,30.1
2022-12-06 14:50:28,5.5908203125,30.8
2022-12-06 14:50:58,5.37109375,30.7
2022-12-06 14:51:28,5.1513671875,30.5
2022-12-06 14:51:58,4.931640625,30.4
2022-12-06 14:52:28,5.2734375,30.5
2022-12-06 14:52:58,5.2001953125,30.4
2022-12-06 14:53:28,4.98046875,30.5
2022-12-06 14:53:58,4.7607421875,30.3
2022-12-06 14:54:28,4.541015625,30.4
2022-12-06 14:54:58,4.39453125,30.4
2022-12-06 14:55:28,4.39453125,30.4
2022-12-06 14:55:58,4.248046875,30.2
2022-12-06 14:56:28,4.50439453125,30.8
2022-12-06 14:56:58,4.35791015625,30.6
2022-12-06 14:57:28,4.21142578125,30.5
2022-12-06 14:57:58,4.21142578125,30.3
2022-12-06 14:58:28,4.06494140625,30.3
2022-12-06 14:58:58,3.91845703125,30.4
2022-12-06 14:59:28,3.77197265625,30.3
2022-12-06 14:59:58,3.77197265625,30.3
2022-12-06 15:00:28,3.62548828125,30.4
2022-12-06 15:00:58,3.62548828125,30.2
2022-12-06 15:01:28,3.77197265625,30.5
2022-12-06 15:01:58,3.62548828125,30.1
2022-12-06 15:02:28,3.77197265625,30.7
2022-12-06 15:02:58,3.90625,30.5
2022-12-06 15:03:28,3.90625,30.3
2022-12-06 15:03:58,3.90625,30.3
2022-12-06 15:04:28,3.90625,30.2
2022-12-06 15:04:58,3.759765625,30.4
2022-12-06 15:05:28,3.61328125,30.2
2022-12-06 15:05:58,3.466796875,30.2
2022-12-06 15:06:28,3.3203125,30.1
2022-12-06 15:06:58,3.173828125,30.3
2022-12-06 15:07:28,3.173828125,30.3
2022-12-06 15:07:58,3.02734375,30.2
2022-12-06 15:08:28,3.5888671875,30.7
2022-12-06 15:08:58,3.72314453125,30.5
2022-12-06 15:09:28,3.57666015625,30.2
2022-12-06 15:09:59,3.43017578125,30.4
2022-12-06 15:10:29,3.28369140625,30.4
2022-12-06 15:10:59,3.13720703125,30.2
2022-12-06 15:11:29,2.99072265625,30.4
2022-12-06 15:11:59,2.84423828125,30.1
2022-12-06 15:12:29,2.69775390625,30.3
2022-12-06 15:12:59,2.55126953125,30.1
2022-12-06 15:13:29,2.685546875,30.3
2022-12-06 15:13:59,2.83203125,30.2
2022-12-06 15:14:29,3.11279296875,30.8
2022-12-06 15:14:59,2.96630859375,30.7
2022-12-06 15:15:29,2.81982421875,30.3
2022-12-06 15:15:59,2.67333984375,30.3
2022-12-06 15:16:29,2.52685546875,30.4
2022-12-06 15:16:59,2.38037109375,30.3
2022-12-06 15:17:29,2.24609375,30.4
2022-12-06 15:17:59,2.28271484375,30.4
2022-12-06 15:18:29,2.197265625,30.4
2022-12-06 15:18:59,2.24609375,30.3
2022-12-06 15:19:29,2.42919921875,30.4
2022-12-06 15:19:59,2.42919921875,30.5
2022-12-06 15:20:29,4.55322265625,30.8
2022-12-06 15:20:59,4.39453125,30.7
2022-12-06 15:21:29,4.39453125,30.2
2022-12-06 15:21:59,4.248046875,30.3
2022-12-06 15:22:29,4.1015625,30.3
2022-12-06 15:22:59,3.955078125,30.3
2022-12-06 15:23:29,4.08935546875,30.2
2022-12-06 15:23:59,3.94287109375,30.4
2022-12-06 15:24:29,3.94287109375,30.3
2022-12-06 15:24:59,3.79638671875,30.2
2022-12-06 15:25:29,3.79638671875,30.4
2022-12-06 15:25:59,3.64990234375,30.3
2022-12-06 15:26:29,4.4677734375,30.8
2022-12-06 15:26:59,4.3212890625,30.7
2022-12-06 15:27:29,4.1748046875,30.5
2022-12-06 15:27:59,4.0283203125,30.2
2022-12-06 15:28:29,3.8818359375,30.2
2022-12-06 15:28:59,3.7353515625,30.4
2022-12-06 15:29:29,3.7353515625,30.4
2022-12-06 15:29:59,3.5888671875,30.5
2022-12-06 15:30:29,3.4423828125,30.2
2022-12-06 15:30:59,3.2958984375,30.2
2022-12-06 15:31:29,3.57666015625,30.6
2022-12-06 15:31:59,3.43017578125,30.4
2022-12-06 15:32:29,4.62646484375,30.9
2022-12-06 15:32:59,4.55322265625,30.7
2022-12-06 15:33:29,4.39453125,30.5
2022-12-06 15:33:59,4.5166015625,30.2
2022-12-06 15:34:29,4.3701171875,30.2
2022-12-06 15:34:59,4.3701171875,30.2
2022-12-06 15:35:30,4.2236328125,30.4
2022-12-06 15:36:00,4.0771484375,30.2
2022-12-06 15:36:30,3.9306640625,30.2
2022-12-06 15:37:00,3.9306640625,30.2
2022-12-06 15:37:30,3.9306640625,30.3
2022-12-06 15:38:00,3.7841796875,30.3
2022-12-06 15:38:30,4.06494140625,30.7
2022-12-06 15:39:00,4.33349609375,30.6
2022-12-06 15:39:30,4.33349609375,30.4
2022-12-06 15:40:00,4.18701171875,30.4
2022-12-06 15:40:30,4.18701171875,30.3
2022-12-06 15:41:00,4.04052734375,30.2
2022-12-06 15:41:30,4.04052734375,30.3
2022-12-06 15:42:00,3.89404296875,30.5
2022-12-06 15:42:30,3.74755859375,30.4
2022-12-06 15:43:00,3.74755859375,30.2
2022-12-06 15:43:30,3.89404296875,30.4
2022-12-06 15:44:00,3.74755859375,30.5
2022-12-06 15:44:30,5.3466796875,30.8
2022-12-06 15:45:00,5.40771484375,30.7
2022-12-06 15:45:30,5.33447265625,30.4
2022-12-06 15:46:00,5.26123046875,30.5
2022-12-06 15:46:30,5.18798828125,30.2
2022-12-06 15:47:00,4.96826171875,30.4
2022-12-06 15:47:30,4.74853515625,30.4
2022-12-06 15:48:00,4.52880859375,30.3
2022-12-06 15:48:30,4.38232421875,30.4
2022-12-06 15:49:00,4.23583984375,30.3
2022-12-06 15:49:30,4.3701171875,30.4
2022-12-06 15:50:00,4.50439453125,28.1
2022-12-06 15:50:30,5.3955078125,30.7
2022-12-06 15:51:00,5.7373046875,30.7
2022-12-06 15:51:30,5.517578125,30.3
2022-12-06 15:52:00,5.2978515625,30.4
2022-12-06 15:52:30,5.078125,30.5
2022-12-06 15:53:00,4.8583984375,30.4
2022-12-06 15:53:30,4.638671875,30.3
2022-12-06 15:54:00,4.45556640625,30.4
2022-12-06 15:54:30,4.30908203125,30.0
2022-12-06 15:55:00,4.443359375,30.5
2022-12-06 15:55:30,4.72412109375,30.4
2022-12-06 15:56:00,4.5166015625,27.7
2022-12-06 15:56:30,4.8828125,30.9
2022-12-06 15:57:00,4.6630859375,30.5
2022-12-06 15:57:30,4.4677734375,30.5
2022-12-06 15:58:01,4.3212890625,30.6
2022-12-06 15:58:31,4.1748046875,30.2
2022-12-06 15:59:01,4.0283203125,30.3
2022-12-06 15:59:31,3.8818359375,30.2
2022-12-06 16:00:01,3.7353515625,30.3
2022-12-06 16:00:31,3.7353515625,30.4
2022-12-06 16:01:01,3.5888671875,30.3
2022-12-06 16:01:31,4.16259765625,30.4
2022-12-06 16:02:01,4.01611328125,27.5
2022-12-06 16:02:31,3.86962890625,30.8
2022-12-06 16:03:01,3.72314453125,30.5
2022-12-06 16:03:31,3.57666015625,30.4
2022-12-06 16:04:01,3.43017578125,30.2
2022-12-06 16:04:31,3.28369140625,30.3
2022-12-06 16:05:01,3.13720703125,30.3
2022-12-06 16:05:31,3.40576171875,30.4
2022-12-06 16:06:01,3.40576171875,30.3
2022-12-06 16:06:31,3.25927734375,30.3
2022-12-06 16:07:01,3.11279296875,30.2
2022-12-06 16:07:31,3.25927734375,30.3
2022-12-06 16:08:01,3.11279296875,27.5
2022-12-06 16:08:31,2.96630859375,30.7
2022-12-06 16:09:01,2.81982421875,30.3
2022-12-06 16:09:31,2.81982421875,30.5
2022-12-06 16:10:01,2.67333984375,30.5
2022-12-06 16:10:31,2.52685546875,30.2
2022-12-06 16:11:01,2.6611328125,30.5
2022-12-06 16:11:31,2.94189453125,30.2
2022-12-06 16:12:01,2.79541015625,30.4
2022-12-06 16:12:31,2.64892578125,30.4
2022-12-06 16:13:01,2.50244140625,30.4
2022-12-06 16:13:31,2.50244140625,30.5
2022-12-06 16:14:01,2.50244140625,27.7
2022-12-06 16:14:31,2.35595703125,30.8
2022-12-06 16:15:01,2.23388671875,30.5
2022-12-06 16:15:31,2.16064453125,30.5
2022-12-06 16:16:01,2.30712890625,30.3
2022-12-06 16:16:31,2.33154296875,30.3
2022-12-06 16:17:01,2.2216796875,30.3
2022-12-06 16:17:31,2.1484375,30.3
2022-12-06 16:18:01,2.0751953125,30.3
2022-12-06 16:18:31,2.001953125,30.4
2022-12-06 16:19:02,1.9287109375,30.2
2022-12-06 16:19:32,2.001953125,30.5
2022-12-06 16:20:02,3.6865234375,28.4
2022-12-06 16:20:32,3.5400390625,30.9
2022-12-06 16:21:02,3.3935546875,30.6
2022-12-06 16:21:32,3.3935546875,30.6
2022-12-06 16:22:02,3.52783203125,30.4
2022-12-06 16:22:32,3.38134765625,30.5
2022-12-06 16:23:02,3.23486328125,30.5
2022-12-06 16:23:32,3.08837890625,30.3
2022-12-06 16:24:02,2.94189453125,30.2
2022-12-06 16:24:32,2.79541015625,30.5
2022-12-06 16:25:02,2.64892578125,30.3
2022-12-06 16:25:32,2.64892578125,30.3
2022-12-06 16:26:02,2.783203125,28.4
2022-12-06 16:26:32,4.4921875,30.9
2022-12-06 16:27:02,4.47998046875,30.5
2022-12-06 16:27:32,4.33349609375,30.6
2022-12-06 16:28:02,4.18701171875,30.6
2022-12-06 16:28:32,4.04052734375,30.5
2022-12-06 16:29:02,3.89404296875,30.3
2022-12-06 16:29:32,3.74755859375,30.4
2022-12-06 16:30:02,3.60107421875,30.5
2022-12-06 16:30:32,3.45458984375,30.3
2022-12-06 16:31:02,3.30810546875,30.4
2022-12-06 16:31:32,3.45458984375,30.5
2022-12-06 16:32:02,4.13818359375,28.7
2022-12-06 16:32:32,5.322265625,30.8
2022-12-06 16:33:02,5.1025390625,30.6
2022-12-06 16:33:32,4.8828125,30.3
2022-12-06 16:34:02,4.6630859375,30.3
2022-12-06 16:34:32,4.4677734375,30.3
2022-12-06 16:35:02,4.57763671875,30.3
2022-12-06 16:35:32,4.541015625,30.3
2022-12-06 16:36:02,4.39453125,30.2
2022-12-06 16:36:32,4.5166015625,30.4
2022-12-06 16:37:02,4.3701171875,30.3
2022-12-06 16:37:32,4.62646484375,30.4
2022-12-06 16:38:02,4.58984375,29.2
2022-12-06 16:38:32,4.5166015625,30.7
2022-12-06 16:39:02,4.3701171875,30.5
2022-12-06 16:39:32,4.2236328125,30.6
2022-12-06 16:40:02,4.0771484375,30.2
2022-12-06 16:40:33,3.9306640625,30.5
2022-12-06 16:41:03,3.7841796875,30.4
2022-12-06 16:41:33,3.6376953125,30.2
2022-12-06 16:42:03,3.6376953125,30.3
2022-12-06 16:42:33,3.4912109375,30.3
2022-12-06 16:43:03,3.3447265625,30.6
2022-12-06 16:43:33,3.3447265625,30.3
2022-12-06 16:44:03,3.3447265625,30.2
2022-12-06 16:44:33,3.3447265625,30.9
2022-12-06 16:45:03,3.1982421875,30.7
2022-12-06 16:45:33,3.0517578125,30.4
2022-12-06 16:46:03,2.9052734375,30.5
2022-12-06 16:46:33,2.7587890625,30.4
2022-12-06 16:47:03,2.6123046875,30.3
2022-12-06 16:47:33,2.6123046875,30.4
2022-12-06 16:48:03,2.89306640625,30.3
2022-12-06 16:48:33,2.74658203125,30.0
2022-12-06 16:49:03,2.60009765625,30.2
2022-12-06 16:49:33,2.45361328125,30.3
2022-12-06 16:50:03,2.587890625,30.4
2022-12-06 16:50:33,2.587890625,30.9
2022-12-06 16:51:03,2.44140625,30.5
2022-12-06 16:51:33,2.294921875,30.5
2022-12-06 16:52:03,2.7587890625,30.3
2022-12-06 16:52:33,2.6123046875,30.7
2022-12-06 16:53:03,2.6123046875,30.5
2022-12-06 16:53:33,2.4658203125,30.5
2022-12-06 16:54:03,2.3193359375,30.4
2022-12-06 16:54:33,2.2216796875,30.3
2022-12-06 16:55:03,2.1484375,30.2
2022-12-06 16:55:33,2.0751953125,30.4
2022-12-06 16:56:03,2.28271484375,30.3
2022-12-06 16:56:33,2.44140625,30.5
2022-12-06 16:57:03,2.294921875,30.3
2022-12-06 16:57:33,2.20947265625,30.6
2022-12-06 16:58:03,2.24609375,30.5
2022-12-06 16:58:33,2.1728515625,30.2
2022-12-06 16:59:03,2.099609375,30.4
2022-12-06 16:59:33,2.0263671875,30.5
2022-12-06 17:00:03,1.953125,30.3
2022-12-06 17:00:33,1.8798828125,30.2
2022-12-06 17:01:03,1.806640625,30.5
2022-12-06 17:01:33,1.8798828125,30.4
2022-12-06 17:02:03,2.62451171875,30.7
2022-12-06 17:02:33,3.7109375,30.9
2022-12-06 17:03:03,3.564453125,30.5
2022-12-06 17:03:33,3.564453125,30.6
2022-12-06 17:04:04,3.41796875,30.5
2022-12-06 17:04:34,3.41796875,30.5
2022-12-06 17:05:04,3.271484375,30.3
2022-12-06 17:05:34,3.125,30.3
2022-12-06 17:06:04,3.125,30.5
2022-12-06 17:06:34,2.978515625,30.4
2022-12-06 17:07:04,2.83203125,30.4
2022-12-06 17:07:34,2.83203125,30.5
2022-12-06 17:08:04,6.591796875,30.7
2022-12-06 17:08:34,7.5439453125,30.6
2022-12-06 17:09:04,7.3974609375,30.6
2022-12-06 17:09:34,7.1044921875,30.4
2022-12-06 17:10:04,6.9580078125,30.4
2022-12-06 17:10:34,6.70166015625,30.3
2022-12-06 17:11:04,6.48193359375,30.4
2022-12-06 17:11:34,6.26220703125,30.4
2022-12-06 17:12:04,6.04248046875,30.5
2022-12-06 17:12:34,5.82275390625,30.3
2022-12-06 17:13:04,6.01806640625,30.4
2022-12-06 17:13:34,6.23779296875,30.5
2022-12-06 17:14:04,7.38525390625,30.5
2022-12-06 17:14:34,8.31298828125,30.8
2022-12-06 17:15:04,8.02001953125,30.3
2022-12-06 17:15:34,7.72705078125,30.4
2022-12-06 17:16:04,7.43408203125,30.3
2022-12-06 17:16:34,7.14111328125,30.4
2022-12-06 17:17:04,6.84814453125,30.2
2022-12-06 17:17:34,6.7626953125,30.4
2022-12-06 17:18:04,6.54296875,30.5
2022-12-06 17:18:34,6.6162109375,30.4
2022-12-06 17:19:04,6.396484375,30.4
2022-12-06 17:19:34,6.60400390625,30.5
2022-12-06 17:20:04,7.2021484375,30.7
2022-12-06 17:20:34,7.0556640625,30.7
2022-12-06 17:21:04,7.04345703125,30.7
2022-12-06 17:21:34,6.7626953125,30.3
2022-12-06 17:22:04,6.54296875,30.3
2022-12-06 17:22:34,6.3232421875,30.6
2022-12-06 17:23:04,6.103515625,30.3
2022-12-06 17:23:34,6.16455078125,30.4
2022-12-06 17:24:04,6.23779296875,30.2
2022-12-06 17:24:34,6.01806640625,30.5
2022-12-06 17:25:05,5.94482421875,30.3
2022-12-06 17:25:35,6.01806640625,30.5
2022-12-06 17:26:05,5.94482421875,30.9
2022-12-06 17:26:35,6.40869140625,30.5
2022-12-06 17:27:05,6.18896484375,30.4
2022-12-06 17:27:35,5.96923828125,30.3
2022-12-06 17:28:05,5.74951171875,30.4
2022-12-06 17:28:35,5.52978515625,30.5
2022-12-06 17:29:05,5.45654296875,30.3
2022-12-06 17:29:35,5.23681640625,30.4
2022-12-06 17:30:05,5.2978515625,30.4
2022-12-06 17:30:35,5.078125,30.3
2022-12-06 17:31:05,4.8583984375,30.5
2022-12-06 17:31:35,5.06591796875,30.5
2022-12-06 17:32:05,5.3955078125,30.8
2022-12-06 17:32:35,5.5908203125,30.8
2022-12-06 17:33:05,5.517578125,30.4
2022-12-06 17:33:35,5.2978515625,30.5
2022-12-06 17:34:05,5.35888671875,30.5
2022-12-06 17:34:35,5.28564453125,30.6
2022-12-06 17:35:05,5.06591796875,30.2
2022-12-06 17:35:35,4.84619140625,30.4
2022-12-06 17:36:05,4.62646484375,30.2
2022-12-06 17:36:35,4.443359375,30.4
2022-12-06 17:37:05,4.296875,30.2
2022-12-06 17:37:35,4.443359375,30.4
2022-12-06 17:38:05,4.58984375,30.7
2022-12-06 17:38:35,4.5166015625,30.9
2022-12-06 17:39:05,4.5166015625,30.3
2022-12-06 17:39:35,4.4921875,30.6
2022-12-06 17:40:05,4.345703125,30.3
2022-12-06 17:40:35,4.19921875,30.4
2022-12-06 17:41:05,4.052734375,30.7
2022-12-06 17:41:35,3.90625,30.5
2022-12-06 17:42:05,3.90625,30.3
2022-12-06 17:42:35,3.759765625,30.4
2022-12-06 17:43:05,3.61328125,30.5
2022-12-06 17:43:35,3.759765625,30.3
2022-12-06 17:44:05,3.61328125,30.6
2022-12-06 17:44:35,3.8818359375,30.6
2022-12-06 17:45:05,3.8818359375,30.1
2022-12-06 17:45:35,3.7353515625,30.5
2022-12-06 17:46:05,3.5888671875,30.5
2022-12-06 17:46:35,3.4423828125,30.5
2022-12-06 17:47:05,3.2958984375,30.5
2022-12-06 17:47:35,3.1494140625,30.3
2022-12-06 17:48:06,3.1494140625,30.2
2022-12-06 17:48:36,3.0029296875,30.5
2022-12-06 17:49:06,2.8564453125,30.3
2022-12-06 17:49:36,2.8564453125,30.4
2022-12-06 17:50:06,2.8564453125,30.9
2022-12-06 17:50:36,2.99072265625,30.9
2022-12-06 17:51:06,2.84423828125,30.5
2022-12-06 17:51:36,2.69775390625,30.5
2022-12-06 17:52:06,2.69775390625,30.6
2022-12-06 17:52:36,2.55126953125,30.5
2022-12-06 17:53:06,2.40478515625,30.4
2022-12-06 17:53:36,2.40478515625,30.4
2022-12-06 17:54:06,2.25830078125,30.6
2022-12-06 17:54:36,2.60009765625,30.6
2022-12-06 17:55:06,2.45361328125,30.3
2022-12-06 17:55:36,2.60009765625,30.4
2022-12-06 17:56:06,2.60009765625,30.8
2022-12-06 17:56:36,2.45361328125,30.8
2022-12-06 17:57:06,2.30712890625,30.6
2022-12-06 17:57:36,2.20947265625,30.7
2022-12-06 17:58:06,2.13623046875,30.5
2022-12-06 17:58:36,2.06298828125,30.4
2022-12-06 17:59:06,1.98974609375,30.3
2022-12-06 17:59:36,1.91650390625,30.4
2022-12-06 18:00:06,1.98974609375,30.2
2022-12-06 18:00:36,2.20947265625,30.4
2022-12-06 18:01:06,2.392578125,30.3
2022-12-06 18:01:36,2.25830078125,30.4
2022-12-06 18:02:06,2.4658203125,30.9
2022-12-06 18:02:36,2.3193359375,30.7
2022-12-06 18:03:06,2.2216796875,30.7
2022-12-06 18:03:36,2.1484375,30.4
2022-12-06 18:04:06,2.0751953125,30.5
2022-12-06 18:04:36,2.001953125,30.5
2022-12-06 18:05:06,2.20947265625,30.5
2022-12-06 18:05:36,2.24609375,30.3
2022-12-06 18:06:06,2.2705078125,30.5
2022-12-06 18:06:36,2.197265625,30.2
2022-12-06 18:07:06,2.2705078125,30.3
2022-12-06 18:07:36,2.587890625,30.2
2022-12-06 18:08:06,3.79638671875,30.9
2022-12-06 18:08:36,5.48095703125,30.7
2022-12-06 18:09:06,5.26123046875,30.5
2022-12-06 18:09:37,5.04150390625,30.5
2022-12-06 18:10:07,4.82177734375,30.5
2022-12-06 18:10:37,4.74853515625,30.5
2022-12-06 18:11:07,4.52880859375,30.6
2022-12-06 18:11:37,4.62646484375,30.5
2022-12-06 18:12:07,4.443359375,30.2
2022-12-06 18:12:37,4.296875,30.7
2022-12-06 18:13:07,4.296875,30.2
2022-12-06 18:13:37,4.5654296875,30.4
2022-12-06 18:14:07,4.541015625,30.7
2022-12-06 18:14:37,4.4921875,31.0
2022-12-06 18:15:07,4.345703125,30.6
2022-12-06 18:15:37,4.6142578125,30.6
2022-12-06 18:16:07,4.443359375,30.6
2022-12-06 18:16:37,4.43115234375,30.5
2022-12-06 18:17:07,4.4189453125,30.5
2022-12-06 18:17:37,4.2724609375,30.3
2022-12-06 18:18:07,4.1259765625,30.4
2022-12-06 18:18:37,3.9794921875,30.4
2022-12-06 18:19:07,3.8330078125,30.7
2022-12-06 18:19:37,3.9794921875,30.3
2022-12-06 18:20:07,3.9794921875,30.8
2022-12-06 18:20:37,4.38232421875,30.7
2022-12-06 18:21:07,4.5166015625,30.5
2022-12-06 18:21:37,4.3701171875,30.5
2022-12-06 18:22:07,4.3701171875,30.5
2022-12-06 18:22:37,4.2236328125,30.4
2022-12-06 18:23:07,4.0771484375,30.4
2022-12-06 18:23:37,3.9306640625,30.4
2022-12-06 18:24:07,3.7841796875,30.3
2022-12-06 18:24:37,3.6376953125,30.4
2022-12-06 18:25:07,3.4912109375,30.4
2022-12-06 18:25:37,3.759765625,30.5
2022-12-06 18:26:07,4.1748046875,30.8
2022-12-06 18:26:37,4.45556640625,30.8
2022-12-06 18:27:07,4.30908203125,30.7
2022-12-06 18:27:37,4.16259765625,30.5
2022-12-06 18:28:07,4.01611328125,30.3
2022-12-06 18:28:37,3.86962890625,30.5
2022-12-06 18:29:07,3.72314453125,30.6
2022-12-06 18:29:37,3.57666015625,30.3
2022-12-06 18:30:07,3.43017578125,30.6
2022-12-06 18:30:38,3.28369140625,30.3
2022-12-06 18:31:08,3.13720703125,30.3
2022-12-06 18:31:38,3.564453125,30.5
2022-12-06 18:32:08,3.8330078125,30.9
2022-12-06 18:32:38,4.1015625,31.0
2022-12-06 18:33:08,3.955078125,30.5
2022-12-06 18:33:38,3.80859375,30.4
2022-12-06 18:34:08,3.662109375,30.5
2022-12-06 18:34:38,3.515625,30.6
2022-12-06 18:35:08,3.369140625,30.5
2022-12-06 18:35:38,3.22265625,30.4
2022-12-06 18:36:08,3.35693359375,30.5
2022-12-06 18:36:38,3.4912109375,30.4
2022-12-06 18:37:08,3.4912109375,30.3
2022-12-06 18:37:38,3.4912109375,30.4
2022-12-06 18:38:08,3.4912109375,30.9
2022-12-06 18:38:38,3.4912109375,30.8
2022-12-06 18:39:08,3.3447265625,30.7
2022-12-06 18:39:38,3.1982421875,30.6
2022-12-06 18:40:08,3.0517578125,30.6
2022-12-06 18:40:38,2.9052734375,30.4
2022-12-06 18:41:08,2.7587890625,30.4
2022-12-06 18:41:38,2.6123046875,30.3
2022-12-06 18:42:08,2.6123046875,30.6
2022-12-06 18:42:38,2.6123046875,30.4
2022-12-06 18:43:08,2.4658203125,30.6
2022-12-06 18:43:38,2.4658203125,30.3
2022-12-06 18:44:08,2.734375,30.7
2022-12-06 18:44:38,2.734375,30.8
2022-12-06 18:45:08,2.587890625,30.8
2022-12-06 18:45:38,2.44140625,30.6
2022-12-06 18:46:08,2.294921875,30.5
2022-12-06 18:46:38,2.20947265625,30.5
2022-12-06 18:47:08,2.35595703125,30.5
2022-12-06 18:47:38,2.35595703125,30.4
2022-12-06 18:48:08,2.23388671875,30.3
2022-12-06 18:48:38,2.16064453125,30.6
2022-12-06 18:49:08,2.08740234375,30.5
2022-12-06 18:49:38,2.16064453125,30.5
2022-12-06 18:50:08,3.8330078125,30.6
2022-12-06 18:50:38,4.5166015625,30.8
2022-12-06 18:51:08,4.5166015625,30.8
2022-12-06 18:51:38,4.3701171875,30.5
2022-12-06 18:52:08,4.2236328125,30.4
2022-12-06 18:52:39,4.2236328125,30.5
2022-12-06 18:53:09,4.35791015625,30.5
2022-12-06 18:53:39,4.21142578125,30.2
2022-12-06 18:54:09,4.06494140625,30.4
2022-12-06 18:54:39,3.91845703125,30.2
2022-12-06 18:55:09,3.77197265625,30.4
2022-12-06 18:55:39,3.77197265625,30.4
2022-12-06 18:56:09,4.8583984375,30.9
2022-12-06 18:56:39,5.7373046875,30.6
2022-12-06 18:57:09,5.9326171875,30.5
2022-12-06 18:57:39,5.712890625,30.6
2022-12-06 18:58:09,5.6396484375,30.4
2022-12-06 18:58:39,5.419921875,30.3
2022-12-06 18:59:09,5.2001953125,30.3
2022-12-06 18:59:39,4.98046875,30.5
2022-12-06 19:00:09,4.7607421875,30.6
2022-12-06 19:00:39,4.6875,30.2
2022-12-06 19:01:09,4.6142578125,30.3
2022-12-06 19:01:39,4.541015625,30.4
2022-12-06 19:02:09,5.7373046875,30.7
2022-12-06 19:02:39,5.810546875,30.7
2022-12-06 19:03:09,6.2744140625,30.4
2022-12-06 19:03:39,6.0546875,30.8
2022-12-06 19:04:09,5.8349609375,30.5
2022-12-06 19:04:39,5.615234375,30.4
